geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
674X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1664,0.78125,94,Total,1
681X,Total,Total,Total,Total,c00_neonatal_mortality,1711,0.584453535943892,110,Total,1
682X,Total,Total,Total,Total,c00_neonatal_mortality,5790,0.466321243523316,75,Total,1
682X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4957,0.504337300786766,81,Total,1
682X,Men,Total,Total,Total,c00_neonatal_mortality,3001,0.56647784071976,75,Total,1
682X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2578,0.620636152055857,81,Total,1
682X,Women,Total,Total,Total,c00_neonatal_mortality,2789,0.358551452133381,75,Total,1
683X,Total,Total,Total,Total,c00_neonatal_mortality,3779,0.582164593807886,69,Total,1
683X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3330,0.570570570570571,73,Total,1
683X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,1814,0.551267916207277,59,Total,1
683X,Men,Total,Total,Total,c00_neonatal_mortality,1941,0.618238021638331,69,Total,1
683X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1724,0.696055684454756,73,Total,1
683X,Women,Total,Total,Total,c00_neonatal_mortality,1838,0.544069640914037,69,Total,1
684X,Total,Total,Total,Total,c00_neonatal_mortality,4795,0.437956204379562,81,Total,1
684X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4372,0.388838060384263,84,Total,1
684X,Men,Total,Total,Total,c00_neonatal_mortality,2473,0.404367165386171,81,Total,1
684X,Women,Total,Total,Total,c00_neonatal_mortality,2322,0.473729543496985,81,Total,1
686X,Total,Total,Total,Total,c00_neonatal_mortality,1269,1.02442868400315,97,Total,1
690X,Total,Total,Total,Total,c00_neonatal_mortality,2203,0.5901044030867,77,Total,1
690X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2092,0.478011472275335,79,Total,1
692X,Total,Total,Total,Total,c00_neonatal_mortality,1918,0.521376433785193,82,Total,1
692X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1842,0.542888165038002,84,Total,1
700X,Total,Total,Total,Total,c00_neonatal_mortality,3867,0.517196793379881,79,Total,1
700X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3639,0.549601538884309,81,Total,1
700X,Men,Total,Total,Total,c00_neonatal_mortality,1969,0.558659217877095,78,Total,1
700X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1852,0.593952483801296,80,Total,1
710X,Total,Total,Total,Total,c00_neonatal_mortality,2161,0.647848218417399,73,Total,1
710X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2021,0.643245917862444,75,Total,1
712X,Total,Total,Total,Total,c00_neonatal_mortality,1649,0.606428138265616,80,Total,1
712X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1606,0.62266500622665,81,Total,1
713X,Total,Total,Total,Total,c00_neonatal_mortality,1482,0.809716599190283,85,Total,1
713X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1456,0.824175824175824,86,Total,1
720X,Total,Total,Total,Total,c00_neonatal_mortality,3391,0.589796520200531,73,Total,1
720X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3071,0.455877564311299,77,Total,1
720X,Women,Total,Total,Total,c00_neonatal_mortality,1705,0.703812316715543,73,Total,1
731X,Total,Total,Total,Total,c00_neonatal_mortality,2784,1.04166666666667,88,Total,1
731X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2530,1.06719367588933,92,Total,1
731X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,770,1.55844155844156,70,Total,1
731X,Total,With Migration Background,Two Parents,Total,c00_neonatal_mortality,663,1.65912518853695,75,Total,1
731X,Men,Total,Total,Total,c00_neonatal_mortality,1477,0.880162491536899,88,Total,1
731X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1344,0.967261904761905,92,Total,1
731X,Women,Total,Total,Total,c00_neonatal_mortality,1307,1.22417750573833,89,Total,1
731X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1186,1.18043844856661,93,Total,1
732X,Total,Total,Total,Total,c00_neonatal_mortality,6499,0.538544391444838,82,Total,1
732X,Total,Total,Two Parents,Total,c00_neonatal_mortality,6097,0.557651303919961,85,Total,1
732X,Men,Total,Total,Total,c00_neonatal_mortality,3405,0.52863436123348,83,Total,1
732X,Men,Total,Two Parents,Total,c00_neonatal_mortality,3189,0.56444026340545606,85,Total,1
732X,Women,Total,Total,Total,c00_neonatal_mortality,3094,0.549450549450549,82,Total,1
732X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2908,0.550206327372765,84,Total,1
733X,Total,Total,Total,Total,c00_neonatal_mortality,2935,0.511073253833049,75,Total,1
733X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2729,0.513008427995603,78,Total,1
739X,Total,Total,Total,Total,c00_neonatal_mortality,1341,0.745712155108128,90,Total,1
741X,Total,Total,Total,Total,c00_neonatal_mortality,5443,0.569538857247841,72,Total,1
741X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4783,0.564499268241689,76,Total,1
741X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,1896,0.527426160337553,59,Total,1
741X,Men,Total,Total,Total,c00_neonatal_mortality,2719,0.625229863920559,71,Total,1
741X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2404,0.582362728785358,75,Total,1
741X,Women,Total,Total,Total,c00_neonatal_mortality,2724,0.513950073421439,72,Total,1
741X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2379,0.546448087431694,77,Total,1
742X,Total,Total,Total,Total,c00_neonatal_mortality,3009,0.432037221668328,85,Total,1
742X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2902,0.447966919365955,87,Total,1
746X,Total,Total,Total,Total,c00_neonatal_mortality,4463,0.717006497871387,83,Total,1
746X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4411,0.725459079573793,84,Total,1
746X,Men,Total,Total,Total,c00_neonatal_mortality,2273,0.527936647602288,82,Total,1
746X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2247,0.534045393858478,83,Total,1
746X,Women,Total,Total,Total,c00_neonatal_mortality,2190,0.91324200913242,84,Total,1
746X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2164,0.924214417744917,84,Total,1
747X,Total,Total,Total,Total,c00_neonatal_mortality,1592,0.753768844221105,81,Total,1
747X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1541,0.778715120051914,82,Total,1
751X,Total,Total,Total,Total,c00_neonatal_mortality,1974,0.60790273556231,77,Total,1
751X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1696,0.589622641509434,83,Total,1
752X,Total,Total,Total,Total,c00_neonatal_mortality,2655,0.489642184557439,74,Total,1
752X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2416,0.496688741721854,77,Total,1
753X,Total,Total,Total,Total,c00_neonatal_mortality,3415,0.497803806734993,72,Total,1
753X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3154,0.475586556753329,75,Total,1
754X,Total,Total,Total,Total,c00_neonatal_mortality,5910,0.62605752961082906,64,Total,1
754X,Total,Total,Two Parents,Total,c00_neonatal_mortality,5268,0.550493545937737,68,Total,1
754X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,2505,0.758483033932136,54,Total,1
754X,Total,With Migration Background,Two Parents,Total,c00_neonatal_mortality,2144,0.699626865671642,58,Total,1
754X,Men,Total,Total,Total,c00_neonatal_mortality,3032,0.659630606860158,64,Total,1
754X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2721,0.588019110621095,67,Total,1
754X,Men,With Migration Background,Total,Total,c00_neonatal_mortality,1324,0.755287009063444,54,Total,1
754X,Women,Total,Total,Total,c00_neonatal_mortality,2878,0.590687977762335,65,Total,1
754X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2547,0.510404397330192,68,Total,1
755X,Total,Total,Total,Total,c00_neonatal_mortality,7017,0.441784238278467,75,Total,1
755X,Total,Total,Two Parents,Total,c00_neonatal_mortality,6521,0.38337678270204,78,Total,1
755X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,2097,0.524558893657606,62,Total,1
755X,Men,Total,Total,Total,c00_neonatal_mortality,3568,0.336322869955157,75,Total,1
755X,Women,Total,Total,Total,c00_neonatal_mortality,3449,0.550884314293998,75,Total,1
755X,Women,Total,Two Parents,Total,c00_neonatal_mortality,3194,0.50093926111459,78,Total,1
757X,Total,Total,Total,Total,c00_neonatal_mortality,2860,0.34965034965035,85,Total,1
758X,Total,Total,Total,Total,c00_neonatal_mortality,1678,0.715137067938021,80,Total,1
758X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1605,0.685358255451713,81,Total,1
760X,Total,Total,Total,Total,c00_neonatal_mortality,6553,0.427285212879597,68,Total,1
760X,Total,Total,Two Parents,Total,c00_neonatal_mortality,6001,0.416597233794368,70,Total,1
760X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,2092,0.621414913957935,59,Total,1
760X,Total,With Migration Background,Two Parents,Total,c00_neonatal_mortality,1884,0.583864118895966,61,Total,1
760X,Men,Total,Total,Total,c00_neonatal_mortality,3324,0.541516245487365,68,Total,1
760X,Men,Total,Two Parents,Total,c00_neonatal_mortality,3052,0.524246395806029,70,Total,1
760X,Women,Total,Total,Total,c00_neonatal_mortality,3229,0.309693403530505,68,Total,1
767X,Total,Total,Total,Total,c00_neonatal_mortality,2396,0.709515859766277,78,Total,1
767X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2359,0.720644340822382,79,Total,1
767X,Men,Total,Total,Total,c00_neonatal_mortality,1285,0.856031128404669,79,Total,1
767X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1267,0.868192580899763,79,Total,1
768X,Total,Total,Total,Total,c00_neonatal_mortality,1894,0.633579725448786,77,Total,1
768X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1861,0.644814615797958,78,Total,1
777X,Total,Total,Total,Total,c00_neonatal_mortality,2639,0.719969685486927,75,Total,1
777X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2573,0.660707345511077,76,Total,1
777X,Women,Total,Total,Total,c00_neonatal_mortality,1300,0.846153846153846,75,Total,1
777X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1265,0.790513833992095,76,Total,1
782X,Total,Total,Total,Total,c00_neonatal_mortality,2756,0.471698113207547,70,Total,1
782X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2493,0.48134777376654603,73,Total,1
788X,Total,Total,Total,Total,c00_neonatal_mortality,1230,0.813008130081301,71,Total,1
788X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1166,0.857632933104631,73,Total,1
790X,Total,Total,Total,Total,c00_neonatal_mortality,4059,0.492732200049273,68,Total,1
790X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3819,0.471327572663001,70,Total,1
790X,Women,Total,Total,Total,c00_neonatal_mortality,1973,0.608210846426761,68,Total,1
790X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1846,0.595882990249187,70,Total,1
794X,Total,Total,Total,Total,c00_neonatal_mortality,3210,0.841121495327103,80,Total,1
794X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3086,0.84251458198315,81,Total,1
794X,Men,Total,Total,Total,c00_neonatal_mortality,1619,0.679431747992588,80,Total,1
794X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1558,0.706033376123235,82,Total,1
794X,Women,Total,Total,Total,c00_neonatal_mortality,1591,1.00565681961031,79,Total,1
794X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1528,0.981675392670157,81,Total,1
795X,Total,Total,Total,Total,c00_neonatal_mortality,2425,0.577319587628866,80,Total,1
795X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2399,0.583576490204252,80,Total,1
801X,Total,Total,Total,Total,c00_neonatal_mortality,4910,0.529531568228106,88,Total,1
801X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4641,0.517129928894635,90,Total,1
801X,Men,Total,Total,Total,c00_neonatal_mortality,2493,0.441235459286001,88,Total,1
801X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2354,0.424808836023789,90,Total,1
801X,Women,Total,Total,Total,c00_neonatal_mortality,2417,0.620604054613157,88,Total,1
801X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2287,0.612155662439878,90,Total,1
802X,Total,Total,Total,Total,c00_neonatal_mortality,2412,0.414593698175788,77,Total,1
803X,Total,Total,Total,Total,c00_neonatal_mortality,2525,0.95049504950495,67,Total,1
803X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2241,0.892458723784025,71,Total,1
803X,Men,Total,Total,Total,c00_neonatal_mortality,1268,1.10410094637224,67,Total,1
803X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1119,0.983020554066131,71,Total,1
803X,Women,Total,Total,Total,c00_neonatal_mortality,1257,0.795544948289578,68,Total,1
804X,Total,Total,Total,Total,c00_neonatal_mortality,4341,0.529831835982493,88,Total,1
804X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4167,0.431965442764579,90,Total,1
804X,Men,Total,Total,Total,c00_neonatal_mortality,2221,0.630346690679874,87,Total,1
804X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2126,0.470366886171214,89,Total,1
806X,Total,Total,Total,Total,c00_neonatal_mortality,998,1.00200400801603,79,Total,1
807X,Total,Total,Total,Total,c00_neonatal_mortality,2662,0.638617580766341,84,Total,1
807X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2601,0.615148019992311,84,Total,1
808X,Total,Total,Total,Total,c00_neonatal_mortality,2396,0.834724540901502,78,Total,1
808X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2330,0.815450643776824,79,Total,1
808X,Men,Total,Total,Total,c00_neonatal_mortality,1272,0.864779874213837,78,Total,1
808X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1239,0.887812752219532,78,Total,1
809X,Total,Total,Total,Total,c00_neonatal_mortality,2084,0.81573896353167,78,Total,1
809X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2052,0.828460038986355,78,Total,1
809X,Men,Total,Total,Total,c00_neonatal_mortality,1097,1.36736554238833,78,Total,1
809X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1086,1.38121546961326,78,Total,1
816X,Total,Total,Total,Total,c00_neonatal_mortality,1434,0.836820083682008,84,Total,1
816X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1386,0.865800865800866,86,Total,1
822X,Total,Total,Total,Total,c00_neonatal_mortality,3343,0.717918037690697,63,Total,1
822X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2759,0.579920260964117,68,Total,1
822X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,1768,0.622171945701357,56,Total,1
822X,Men,Total,Total,Total,c00_neonatal_mortality,1748,0.80091533180778,63,Total,1
822X,Women,Total,Total,Total,c00_neonatal_mortality,1595,0.626959247648903,62,Total,1
823X,Total,Total,Total,Total,c00_neonatal_mortality,1256,0.955414012738854,68,Total,1
824X,Total,Total,Total,Total,c00_neonatal_mortality,2553,0.82256169212691,78,Total,1
824X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2311,0.735612289052358,82,Total,1
824X,Men,Total,Total,Total,c00_neonatal_mortality,1305,1.14942528735632,79,Total,1
824X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1185,1.0126582278481,83,Total,1
825X,Total,Total,Total,Total,c00_neonatal_mortality,3503,0.542392235226948,76,Total,1
825X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3261,0.490647040785035,79,Total,1
825X,Men,Total,Total,Total,c00_neonatal_mortality,1781,0.673778775968557,76,Total,1
826X,Total,Total,Total,Total,c00_neonatal_mortality,4116,0.728862973760933,74,Total,1
826X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3952,0.759109311740891,75,Total,1
826X,Men,Total,Total,Total,c00_neonatal_mortality,2161,0.879222582137899,74,Total,1
826X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2076,0.915221579961464,75,Total,1
826X,Women,Total,Total,Total,c00_neonatal_mortality,1955,0.562659846547315,73,Total,1
826X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1876,0.5863539445629,74,Total,1
828X,Total,Total,Total,Total,c00_neonatal_mortality,1417,0.846859562455893,81,Total,1
828X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1403,0.855310049893086,81,Total,1
830X,Total,Total,Total,Total,c00_neonatal_mortality,3491,0.343741048410198,73,Total,1
832X,Total,Total,Total,Total,c00_neonatal_mortality,3260,0.766871165644172,77,Total,1
832X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3185,0.784929356357928,78,Total,1
832X,Women,Total,Total,Total,c00_neonatal_mortality,1632,0.980392156862745,77,Total,1
832X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1597,1.00187852222918,78,Total,1
833X,Total,Total,Total,Total,c00_neonatal_mortality,1723,0.638421358096344,72,Total,1
833X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1615,0.619195046439629,74,Total,1
844X,Total,Total,Total,Total,c00_neonatal_mortality,2799,0.535905680600214,78,Total,1
844X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2602,0.499615680245965,81,Total,1
847X,Total,Total,Total,Total,c00_neonatal_mortality,1228,0.895765472312704,72,Total,1
847X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1175,0.936170212765957,74,Total,1
853X,Total,Total,Total,Total,c00_neonatal_mortality,1233,0.8110300081103,77,Total,1
853X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1175,0.851063829787234,79,Total,1
860X,Total,Total,Total,Total,c00_neonatal_mortality,3036,0.527009222661397,72,Total,1
860X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2852,0.490883590462833,74,Total,1
860X,Men,Total,Total,Total,c00_neonatal_mortality,1576,0.697969543147208,71,Total,1
880X,Total,Total,Total,Total,c00_neonatal_mortality,1240,1.12903225806452,72,Total,1
880X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1189,1.17746005046257,73,Total,1
891X,Total,Total,Total,Total,c00_neonatal_mortality,2268,1.01410934744268,73,Total,1
891X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1986,1.00704934541793,78,Total,1
891X,Men,Total,Total,Total,c00_neonatal_mortality,1205,1.07883817427386,74,Total,1
891X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1054,1.13851992409867,80,Total,1
891X,Women,Total,Total,Total,c00_neonatal_mortality,1063,0.940733772342427,71,Total,1
892X,Total,Total,Total,Total,c00_neonatal_mortality,3149,0.635122261035249,60,Total,1
892X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2619,0.534555173730431,65,Total,1
892X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,997,1.00300902708124,45,Total,1
892X,Men,Total,Total,Total,c00_neonatal_mortality,1613,0.929944203347799,59,Total,1
892X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1338,0.822122571001495,65,Total,1
893X,Total,Total,Total,Total,c00_neonatal_mortality,3119,0.51298493106765,74,Total,1
893X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2791,0.39412396990326,78,Total,1
893X,Men,Total,Total,Total,c00_neonatal_mortality,1608,0.746268656716418,74,Total,1
910X,Total,Total,Total,Total,c00_neonatal_mortality,1908,0.576519916142558,70,Total,1
910X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1828,0.547045951859956,71,Total,1
920X,Total,Total,Total,Total,c00_neonatal_mortality,4244,0.56550424128181,67,Total,1
920X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3892,0.539568345323741,70,Total,1
920X,Men,Total,Total,Total,c00_neonatal_mortality,2197,0.637232589895312,67,Total,1
920X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2016,0.545634920634921,70,Total,1
920X,Women,Total,Total,Total,c00_neonatal_mortality,2047,0.488519785051295,67,Total,1
920X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1876,0.533049040511727,70,Total,1
925X,Total,Total,Total,Total,c00_neonatal_mortality,1603,0.686213349968808,74,Total,1
929X,Total,Total,Total,Total,c00_neonatal_mortality,1075,0.930232558139535,70,Total,1
940X,Total,Total,Total,Total,c00_neonatal_mortality,6207,0.483325277912035,73,Total,1
940X,Total,Total,Two Parents,Total,c00_neonatal_mortality,5714,0.525026251312566,76,Total,1
940X,Men,Total,Total,Total,c00_neonatal_mortality,3220,0.434782608695652,73,Total,1
940X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2962,0.47265361242403803,76,Total,1
940X,Women,Total,Total,Total,c00_neonatal_mortality,2987,0.535654502845665,73,Total,1
940X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2752,0.581395348837209,76,Total,1
960X,Total,Total,Total,Total,c00_neonatal_mortality,2250,0.533333333333333,63,Total,1
960X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1965,0.559796437659033,67,Total,1
964X,Total,Total,Total,Total,c00_neonatal_mortality,2711,0.627074880118038,65,Total,1
964X,Total,Total,Two Parents,Total,c00_neonatal_mortality,2517,0.55621771950735,68,Total,1
964X,Men,Total,Total,Total,c00_neonatal_mortality,1376,0.726744186046512,65,Total,1
967X,Total,Total,Total,Total,c00_neonatal_mortality,1891,0.898995240613432,65,Total,1
967X,Total,Total,Two Parents,Total,c00_neonatal_mortality,1685,0.890207715133531,69,Total,1
968X,Total,Total,Total,Total,c00_neonatal_mortality,739,1.62381596752368,64,Total,1
971X,Total,Total,Total,Total,c00_neonatal_mortality,4706,0.658733531661708,78,Total,1
971X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3770,0.583554376657825,88,Total,1
971X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,1639,0.793166564978645,62,Total,1
971X,Men,Total,Total,Total,c00_neonatal_mortality,2444,0.654664484451719,78,Total,1
971X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1965,0.559796437659033,88,Total,1
971X,Women,Total,Total,Total,c00_neonatal_mortality,2262,0.663129973474801,78,Total,1
971X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1805,0.609418282548477,88,Total,1
972X,Total,Total,Total,Total,c00_neonatal_mortality,4697,0.659995741962955,94,Total,1
972X,Total,Total,Two Parents,Total,c00_neonatal_mortality,4244,0.683317624882187,99,Total,1
972X,Men,Total,Total,Total,c00_neonatal_mortality,2404,0.748752079866889,93,Total,1
972X,Men,Total,Two Parents,Total,c00_neonatal_mortality,2146,0.792171481826654,98,Total,1
972X,Women,Total,Total,Total,c00_neonatal_mortality,2293,0.56694286960314,95,Total,1
972X,Women,Total,Two Parents,Total,c00_neonatal_mortality,2098,0.571973307912297,100,Total,1
973X,Total,Total,Total,Total,c00_neonatal_mortality,3770,0.716180371352785,68,Total,1
973X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3278,0.793166564978645,73,Total,1
973X,Women,Total,Total,Total,c00_neonatal_mortality,1873,0.961025093432995,68,Total,1
973X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1636,1.03911980440098,72,Total,1
974X,Total,Total,Total,Total,c00_neonatal_mortality,4405,0.681044267877412,76,Total,1
974X,Total,Total,Two Parents,Total,c00_neonatal_mortality,3900,0.615384615384615,82,Total,1
974X,Total,With Migration Background,Total,Total,c00_neonatal_mortality,1462,0.957592339261286,61,Total,1
974X,Men,Total,Total,Total,c00_neonatal_mortality,2203,0.680889695869269,77,Total,1
974X,Men,Total,Two Parents,Total,c00_neonatal_mortality,1949,0.564391995895331,82,Total,1
974X,Women,Total,Total,Total,c00_neonatal_mortality,2202,0.681198910081744,76,Total,1
974X,Women,Total,Two Parents,Total,c00_neonatal_mortality,1951,0.666324961558175,81,Total,1
101X,Total,Total,Total,Total,c00_perinatal_mortality,10992,0.436681222707424,119,Total,1
101X,Total,Total,Two Parents,Total,c00_perinatal_mortality,9107,0.395300318436368,130,Total,1
101X,Total,With Migration Background,Total,Total,c00_perinatal_mortality,5398,0.463134494257132,103,Total,1
101X,Total,With Migration Background,Two Parents,Total,c00_perinatal_mortality,4279,0.444028978733349,116,Total,1
101X,Men,Total,Total,Total,c00_perinatal_mortality,5653,0.353794445427207,119,Total,1
101X,Men,Total,Two Parents,Total,c00_perinatal_mortality,4694,0.31955688112484,130,Total,1
101X,Men,With Migration Background,Total,Total,c00_perinatal_mortality,2754,0.363108206245461,106,Total,1
101X,Women,Total,Total,Total,c00_perinatal_mortality,5339,0.524442779546732,118,Total,1
101X,Women,Total,Two Parents,Total,c00_perinatal_mortality,4413,0.475866757307954,129,Total,1
101X,Women,With Migration Background,Total,Total,c00_perinatal_mortality,2644,0.56732223903177,100,Total,1
101X,Women,With Migration Background,Two Parents,Total,c00_perinatal_mortality,2098,0.524308865586273,113,Total,1
102X,Total,Total,Total,Total,c00_perinatal_mortality,4585,0.479825517993457,65,Total,1
102X,Total,Total,Two Parents,Total,c00_perinatal_mortality,3629,0.468448608432075,71,Total,1
102X,Total,With Migration Background,Total,Total,c00_perinatal_mortality,3402,0.529100529100529,57,Total,1
102X,Total,With Migration Background,Two Parents,Total,c00_perinatal_mortality,2612,0.497702909647779,62,Total,1
102X,Men,Total,Total,Total,c00_perinatal_mortality,2392,0.543478260869565,64,Total,1
102X,Men,Total,Two Parents,Total,c00_perinatal_mortality,1884,0.583864118895966,70,Total,1
102X,Men,With Migration Background,Total,Total,c00_perinatal_mortality,1787,0.615556799104645,56,Total,1
103X,Total,Total,Total,Total,c00_perinatal_mortality,4754,0.525872949095499,67,Total,1
103X,Total,Total,Two Parents,Total,c00_perinatal_mortality,3834,0.4434011476265,73,Total,1
103X,Total,With Migration Background,Total,Total,c00_perinatal_mortality,3110,0.546623794212219,58,Total,1
103X,Total,With Migration Background,Two Parents,Total,c00_perinatal_mortality,2432,0.534539473684211,63,Total,1
103X,Men,Total,Total,Total,c00_perinatal_mortality,2469,0.607533414337789,67,Total,1
103X,Men,Total,Two Parents,Total,c00_perinatal_mortality,2001,0.549725137431284,73,Total,1
103X,Men,With Migration Background,Total,Total,c00_perinatal_mortality,1625,0.615384615384615,58,Total,1
103X,Women,Total,Total,Total,c00_perinatal_mortality,2285,0.437636761487965,67,Total,1
105X,Total,Total,Total,Total,c00_perinatal_mortality,17498,0.565778946165276,97,Total,1
105X,Total,Total,Two Parents,Total,c00_perinatal_mortality,14596,0.568648944916415,104,Total,1
105X,Total,Morocco,Total,Total,c00_perinatal_mortality,1852,0.809935205183585,55,Total,1
105X,Total,Morocco,Two Parents,Total,c00_perinatal_mortality,1593,0.816070307595731,57,Total,1
105X,Total,With Migration Background,Total,Total,c00_perinatal_mortality,9419,0.552075591888736,80,Total,1
105X,Total,With Migration Background,Two Parents,Total,c00_perinatal_mortality,7633,0.563343377440063,87,Total,1
105X,Men,Total,Total,Total,c00_perinatal_mortality,8987,0.578613552909759,97,Total,1
105X,Men,Total,Two Parents,Total,c00_perinatal_mortality,7473,0.535260270306437,104,Total,1
105X,Men,Morocco,Total,Total,c00_perinatal_mortality,975,1.02564102564103,55,Total,1
105X,Men,With Migration Background,Total,Total,c00_perinatal_mortality,4846,0.515889393314073,79,Total,1
105X,Men,With Migration Background,Two Parents,Total,c00_perinatal_mortality,3932,0.483214649033571,86,Total,1
105X,Women,Total,Total,Total,c00_perinatal_mortality,8511,0.552226530372459,97,Total,1
105X,Women,Total,Two Parents,Total,c00_perinatal_mortality,7123,0.603678225466798,105,Total,1
105X,Women,With Migration Background,Total,Total,c00_perinatal_mortality,4573,0.590422042422917,80,Total,1
105X,Women,With Migration Background,Two Parents,Total,c00_perinatal_mortality,3701,0.648473385571467,88,Total,1
106X,Total,Total,Total,Total,c00_perinatal_mortality,17323,0.658084627374011,69,Total,1
106X,Total,Total,Single Parent,Total,c00_perinatal_mortality,2554,0.822239624119029,45,Total,1
